[2025-11-16 14:51:29,271] INFO app: Logging initialized
[2025-11-16 14:51:29,271] INFO app: Logging initialized
[2025-11-16 14:51:29,479] INFO app: Logging initialized
[2025-11-16 14:51:29,479] INFO app: Logging initialized
[2025-11-16 14:51:29,479] INFO app: Logging initialized
[2025-11-16 14:51:29,479] INFO app: Logging initialized
[2025-11-16 14:51:29,479] INFO app: Logging initialized
[2025-11-16 14:51:29,479] INFO app: Logging initialized
[2025-11-16 14:51:29,974] INFO app: Logging initialized
[2025-11-16 14:51:29,974] INFO app: Logging initialized
[2025-11-16 14:51:29,974] INFO app: Logging initialized
[2025-11-16 14:51:29,974] INFO app: Logging initialized
[2025-11-16 14:51:29,974] INFO app: Logging initialized
[2025-11-16 14:51:29,974] INFO app: Logging initialized
[2025-11-16 14:51:29,974] INFO app: Logging initialized
[2025-11-16 14:51:30,101] INFO app: Logging initialized
[2025-11-16 14:51:30,101] INFO app: Logging initialized
[2025-11-16 14:51:30,101] INFO app: Logging initialized
[2025-11-16 14:51:30,101] INFO app: Logging initialized
[2025-11-16 14:51:30,101] INFO app: Logging initialized
[2025-11-16 14:51:30,101] INFO app: Logging initialized
[2025-11-16 14:51:30,101] INFO app: Logging initialized
[2025-11-16 14:51:30,101] INFO app: Logging initialized
[2025-11-16 14:51:30,317] INFO app: Logging initialized
[2025-11-16 14:51:30,317] INFO app: Logging initialized
[2025-11-16 14:51:30,317] INFO app: Logging initialized
[2025-11-16 14:51:30,317] INFO app: Logging initialized
[2025-11-16 14:51:30,317] INFO app: Logging initialized
[2025-11-16 14:51:30,317] INFO app: Logging initialized
[2025-11-16 14:51:30,317] INFO app: Logging initialized
[2025-11-16 14:51:30,317] INFO app: Logging initialized
[2025-11-16 14:51:30,317] INFO app: Logging initialized
[2025-11-16 14:51:30,441] INFO app: Logging initialized
[2025-11-16 14:51:30,441] INFO app: Logging initialized
[2025-11-16 14:51:30,441] INFO app: Logging initialized
[2025-11-16 14:51:30,441] INFO app: Logging initialized
[2025-11-16 14:51:30,441] INFO app: Logging initialized
[2025-11-16 14:51:30,441] INFO app: Logging initialized
[2025-11-16 14:51:30,441] INFO app: Logging initialized
[2025-11-16 14:51:30,441] INFO app: Logging initialized
[2025-11-16 14:51:30,441] INFO app: Logging initialized
